tweetId,url,createdAt
1504602958067027971,https://twitter.com/twitter/statuses/1504602958067027971,2022-03-17 23:37:54+00:00
1504618915447685125,https://twitter.com/twitter/statuses/1504618915447685125,2022-03-18 00:41:18+00:00
1504636957799854081,https://twitter.com/twitter/statuses/1504636957799854081,2022-03-18 01:53:00+00:00
1504821520375427072,https://twitter.com/twitter/statuses/1504821520375427072,2022-03-18 14:06:23+00:00
1504857436028502016,https://twitter.com/twitter/statuses/1504857436028502016,2022-03-18 16:29:06+00:00
1504864920520830983,https://twitter.com/twitter/statuses/1504864920520830983,2022-03-18 16:58:50+00:00
1504902120776126467,https://twitter.com/twitter/statuses/1504902120776126467,2022-03-18 19:26:39+00:00
1504902263222976512,https://twitter.com/twitter/statuses/1504902263222976512,2022-03-18 19:27:13+00:00
1504931146584449025,https://twitter.com/twitter/statuses/1504931146584449025,2022-03-18 21:22:00+00:00
1504974032059437057,https://twitter.com/twitter/statuses/1504974032059437057,2022-03-19 00:12:24+00:00
1504977555115462659,https://twitter.com/twitter/statuses/1504977555115462659,2022-03-19 00:26:24+00:00
1504978206482333696,https://twitter.com/twitter/statuses/1504978206482333696,2022-03-19 00:29:00+00:00
1505005763747631104,https://twitter.com/twitter/statuses/1505005763747631104,2022-03-19 02:18:30+00:00
1505179281399320577,https://twitter.com/twitter/statuses/1505179281399320577,2022-03-19 13:48:00+00:00
1505211498997682188,https://twitter.com/twitter/statuses/1505211498997682188,2022-03-19 15:56:01+00:00
1505218627506692104,https://twitter.com/twitter/statuses/1505218627506692104,2022-03-19 16:24:21+00:00
1505246241550217226,https://twitter.com/twitter/statuses/1505246241550217226,2022-03-19 18:14:04+00:00
1505266891790876672,https://twitter.com/twitter/statuses/1505266891790876672,2022-03-19 19:36:08+00:00
1505273015159992326,https://twitter.com/twitter/statuses/1505273015159992326,2022-03-19 20:00:28+00:00
1505321189354483716,https://twitter.com/twitter/statuses/1505321189354483716,2022-03-19 23:11:53+00:00
1505339839327059968,https://twitter.com/twitter/statuses/1505339839327059968,2022-03-20 00:26:00+00:00
1505537894647279632,https://twitter.com/twitter/statuses/1505537894647279632,2022-03-20 13:33:00+00:00
1505587722794196993,https://twitter.com/twitter/statuses/1505587722794196993,2022-03-20 16:51:00+00:00
1505649542510825472,https://twitter.com/twitter/statuses/1505649542510825472,2022-03-20 20:56:39+00:00
1505897604198154241,https://twitter.com/twitter/statuses/1505897604198154241,2022-03-21 13:22:21+00:00
1505914492017946628,https://twitter.com/twitter/statuses/1505914492017946628,2022-03-21 14:29:28+00:00
1505926633265504268,https://twitter.com/twitter/statuses/1505926633265504268,2022-03-21 15:17:42+00:00
1505964023858319371,https://twitter.com/twitter/statuses/1505964023858319371,2022-03-21 17:46:17+00:00
1505967346988498951,https://twitter.com/twitter/statuses/1505967346988498951,2022-03-21 17:59:29+00:00
1505969628199145480,https://twitter.com/twitter/statuses/1505969628199145480,2022-03-21 18:08:33+00:00
1505972080482869256,https://twitter.com/twitter/statuses/1505972080482869256,2022-03-21 18:18:18+00:00
1505980034615595017,https://twitter.com/twitter/statuses/1505980034615595017,2022-03-21 18:49:54+00:00
1506018561634050055,https://twitter.com/twitter/statuses/1506018561634050055,2022-03-21 21:23:00+00:00
1506041660177797123,https://twitter.com/twitter/statuses/1506041660177797123,2022-03-21 22:54:47+00:00
1506058323887628296,https://twitter.com/twitter/statuses/1506058323887628296,2022-03-22 00:01:00+00:00
1506232802559373312,https://twitter.com/twitter/statuses/1506232802559373312,2022-03-22 11:34:19+00:00
1506258437109334016,https://twitter.com/twitter/statuses/1506258437109334016,2022-03-22 13:16:10+00:00
1506267217511555073,https://twitter.com/twitter/statuses/1506267217511555073,2022-03-22 13:51:04+00:00
1506282224496295948,https://twitter.com/twitter/statuses/1506282224496295948,2022-03-22 14:50:42+00:00
1506295624500662276,https://twitter.com/twitter/statuses/1506295624500662276,2022-03-22 15:43:57+00:00
1506321049637601289,https://twitter.com/twitter/statuses/1506321049637601289,2022-03-22 17:24:58+00:00
1506327230854615047,https://twitter.com/twitter/statuses/1506327230854615047,2022-03-22 17:49:32+00:00
1506351678366396419,https://twitter.com/twitter/statuses/1506351678366396419,2022-03-22 19:26:41+00:00
1506427757831475200,https://twitter.com/twitter/statuses/1506427757831475200,2022-03-23 00:29:00+00:00
1506628183327744000,https://twitter.com/twitter/statuses/1506628183327744000,2022-03-23 13:45:25+00:00
1506662130296184843,https://twitter.com/twitter/statuses/1506662130296184843,2022-03-23 16:00:18+00:00
1506715046415683588,https://twitter.com/twitter/statuses/1506715046415683588,2022-03-23 19:30:35+00:00
1506715151734616068,https://twitter.com/twitter/statuses/1506715151734616068,2022-03-23 19:31:00+00:00
1506774291639152645,https://twitter.com/twitter/statuses/1506774291639152645,2022-03-23 23:26:00+00:00
1506984241917313028,https://twitter.com/twitter/statuses/1506984241917313028,2022-03-24 13:20:16+00:00
1506993799544905728,https://twitter.com/twitter/statuses/1506993799544905728,2022-03-24 13:58:15+00:00
1507014261909831685,https://twitter.com/twitter/statuses/1507014261909831685,2022-03-24 15:19:33+00:00
1507036057820405776,https://twitter.com/twitter/statuses/1507036057820405776,2022-03-24 16:46:10+00:00
1507070474446155782,https://twitter.com/twitter/statuses/1507070474446155782,2022-03-24 19:02:55+00:00
1507089317398728721,https://twitter.com/twitter/statuses/1507089317398728721,2022-03-24 20:17:48+00:00
1507115041056870409,https://twitter.com/twitter/statuses/1507115041056870409,2022-03-24 22:00:01+00:00
1507162539284701192,https://twitter.com/twitter/statuses/1507162539284701192,2022-03-25 01:08:45+00:00
1507372925539790851,https://twitter.com/twitter/statuses/1507372925539790851,2022-03-25 15:04:45+00:00
1507408668182122498,https://twitter.com/twitter/statuses/1507408668182122498,2022-03-25 17:26:47+00:00
1507433082902700037,https://twitter.com/twitter/statuses/1507433082902700037,2022-03-25 19:03:48+00:00
1507463343531073536,https://twitter.com/twitter/statuses/1507463343531073536,2022-03-25 21:04:03+00:00
1507516965098860545,https://twitter.com/twitter/statuses/1507516965098860545,2022-03-26 00:37:07+00:00
1507723975954206731,https://twitter.com/twitter/statuses/1507723975954206731,2022-03-26 14:19:42+00:00
1507766328194740231,https://twitter.com/twitter/statuses/1507766328194740231,2022-03-26 17:08:00+00:00
1508073291772268544,https://twitter.com/twitter/statuses/1508073291772268544,2022-03-27 13:27:46+00:00
1508126780711911426,https://twitter.com/twitter/statuses/1508126780711911426,2022-03-27 17:00:18+00:00
1508128496186503186,https://twitter.com/twitter/statuses/1508128496186503186,2022-03-27 17:07:07+00:00
1508138893664735238,https://twitter.com/twitter/statuses/1508138893664735238,2022-03-27 17:48:26+00:00
1508139245923360769,https://twitter.com/twitter/statuses/1508139245923360769,2022-03-27 17:49:50+00:00
1508141093032009738,https://twitter.com/twitter/statuses/1508141093032009738,2022-03-27 17:57:11+00:00
1508143231401447427,https://twitter.com/twitter/statuses/1508143231401447427,2022-03-27 18:05:40+00:00
1508143665746698246,https://twitter.com/twitter/statuses/1508143665746698246,2022-03-27 18:07:24+00:00
1508147997808508935,https://twitter.com/twitter/statuses/1508147997808508935,2022-03-27 18:24:37+00:00
1508156937615073280,https://twitter.com/twitter/statuses/1508156937615073280,2022-03-27 19:00:08+00:00
1508157503435124747,https://twitter.com/twitter/statuses/1508157503435124747,2022-03-27 19:02:23+00:00
1508157959007870987,https://twitter.com/twitter/statuses/1508157959007870987,2022-03-27 19:04:12+00:00
1508158195415633933,https://twitter.com/twitter/statuses/1508158195415633933,2022-03-27 19:05:08+00:00
1508159269409013762,https://twitter.com/twitter/statuses/1508159269409013762,2022-03-27 19:09:24+00:00
1508159297976508416,https://twitter.com/twitter/statuses/1508159297976508416,2022-03-27 19:09:31+00:00
1508161224986566658,https://twitter.com/twitter/statuses/1508161224986566658,2022-03-27 19:17:10+00:00
1508187133705605129,https://twitter.com/twitter/statuses/1508187133705605129,2022-03-27 21:00:08+00:00
